Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789796288,10,MYSQL,SELECT producto,6.000000,0.000000,1,1,1,1,1,3,6,18,18,18,18,78,0,1,1.1144531681799354,0.2612329990370199,17.69198199326638,1.0
1789796288,10,,Aggregated,20.666667,0.000000,1,1,1,1,2,2,7,8,18,18,18,237,0,1,1.029359611900197,0.2409650041954592,17.69198199326638,2.8734177215189876
1789796289,10,MYSQL,SELECT clientes,4.750000,0.000000,1,1,1,1,1,2,2,7,7,7,7,65,0,1,0.7962053838687447,0.3189490089425817,7.072067994158715,9.0
1789796289,10,MYSQL,SELECT conteo,3.750000,0.000000,0,1,1,1,1,1,9,9,9,9,9,30,0,0.2409650041954592,0.8633167647834247,0.2409650041954592,8.522377000190318,1.0
1789796289,10,MYSQL,SELECT pagos,3.000000,0.000000,0,1,1,1,1,2,2,2,2,2,2,34,0,0.26185000024270266,0.9030618825550739,0.26185000024270266,7.743334004771896,1.0
1789796289,10,MYSQL,SELECT pedidos,8.000000,0.000000,1,1,1,1,2,2,4,7,7,7,7,80,0,1,0.9394751745276153,0.3038709983229637,10.942495995550416,2.0
1789796289,10,MYSQL,SELECT producto,10.000000,0.000000,1,1,1,1,1,2,3,6,18,18,18,105,0,1,0.9656478203223309,0.2338619960937649,17.69198199326638,1.0
1789796289,10,,Aggregated,29.500000,0.000000,1,1,1,1,1,2,4,7,18,18,18,314,0,1,0.9073502929869351,0.2338619960937649,17.69198199326638,2.910828025477707
1789796290,10,MYSQL,SELECT clientes,6.800000,0.000000,1,1,1,1,1,2,3,7,7,7,7,78,0,1,0.7840826022005879,0.3189490089425817,7.072067994158715,9.0
1789796290,10,MYSQL,SELECT conteo,3.800000,0.000000,0,0,1,1,1,1,9,9,9,9,9,38,0,0.2409650041954592,0.7739924457334717,0.2409650041954592,8.522377000190318,1.0
1789796290,10,MYSQL,SELECT pagos,3.400000,0.000000,0,1,1,1,1,2,3,3,3,3,3,44,0,0.26185000024270266,0.8786547732597683,0.26185000024270266,7.743334004771896,1.0
1789796290,10,MYSQL,SELECT pedidos,9.400000,0.000000,1,1,1,1,1,2,4,7,7,7,7,102,0,1,0.87882680336228,0.3038709983229637,10.942495995550416,2.0
1789796290,10,MYSQL,SELECT producto,12.400000,0.000000,1,1,1,1,1,2,3,6,18,18,18,133,0,1,0.8641987451688296,0.2338619960937649,17.69198199326638,1.0
1789796290,10,,Aggregated,35.800000,0.000000,1,1,1,1,1,2,3,7,18,18,18,395,0,1,0.8450879316034291,0.2338619960937649,17.69198199326638,2.837974683544304
1789796291,10,MYSQL,SELECT clientes,8.666667,0.000000,1,1,1,1,1,2,3,7,7,7,7,95,0,1,0.7312295788372132,0.30087900813668966,7.072067994158715,9.0
1789796291,10,MYSQL,SELECT conteo,4.833333,0.000000,0,1,1,1,1,1,9,9,9,9,9,46,0,0.2409650041954592,0.7215811938690224,0.2409650041954592,8.522377000190318,1.0
1789796291,10,MYSQL,SELECT pagos,4.333333,0.000000,0,1,1,1,1,2,2,3,3,3,3,55,0,0.26185000024270266,0.7946204002523287,0.26185000024270266,7.743334004771896,1.0
1789796291,10,MYSQL,SELECT pedidos,10.833333,0.000000,1,1,1,1,1,2,3,4,7,7,7,125,0,1,0.8154572792118415,0.2639500016812235,10.942495995550416,2.0
1789796291,10,MYSQL,SELECT producto,14.500000,0.000000,1,1,1,1,1,1,3,6,18,18,18,156,0,1,0.8177205324896838,0.2338619960937649,17.69198199326638,1.0
1789796291,10,,Aggregated,43.166667,0.000000,1,1,1,1,1,2,3,7,18,18,18,477,0,1,0.7879669389753862,0.2338619960937649,17.69198199326638,2.8553459119496853
1789796292,10,MYSQL,SELECT clientes,9.857143,0.000000,1,1,1,1,1,2,3,7,7,7,7,117,0,1,0.7528858462052069,0.30087900813668966,7.395826993160881,9.0
1789796292,10,MYSQL,SELECT conteo,4.571429,0.000000,0,0,1,1,1,1,3,9,9,9,9,57,0,0.2409650041954592,0.7132084196711188,0.2409650041954592,8.522377000190318,1.0
1789796292,10,MYSQL,SELECT pagos,5.428571,0.000000,0,1,1,1,1,2,2,3,3,3,3,57,0,0.24883198784664273,0.7806792104690287,0.24883198784664273,7.743334004771896,1.0
